Date,Index price,ETF price,indicator,signal,raw weight,vol scale,final weight,position,delta position,NAV,drawdown
2025-09-18,24225.30,9288.00,-0.41,0.5,0.50,1.00,0.50,0.50,0.00,6.80,0.0%
2025-09-19,24433.92,9316.00,-0.38,0.5,0.50,1.00,0.50,0.50,0.00,6.81,0.0%
2025-09-22,24499.88,9345.00,-0.33,0.5,0.50,1.00,0.50,0.50,0.00,6.82,0.0%
2025-09-23,24358.15,9361.00,-0.25,0.5,0.50,1.00,0.50,0.50,0.00,6.82,0.0%
2025-09-24,24397.42,9350.00,-0.26,0.5,0.50,1.00,0.50,0.50,0.00,6.82,-0.1%
2025-09-25,24443.17,9359.00,-0.44,0.5,0.50,1.00,0.50,0.50,0.00,6.82,-0.0%
2025-09-26,24484.43,9338.00,-0.21,0.5,0.50,1.00,0.50,0.50,0.00,6.81,-0.1%
2025-09-29,24533.65,9380.00,0.00,0.5,0.50,1.00,0.50,0.50,0.00,6.83,0.0%
2025-09-30,24559.41,9353.00,0.18,0.5,0.50,1.00,0.50,0.50,0.00,6.82,-0.1%
2025-10-01,24573.22,9397.00,0.23,0.5,0.50,1.00,0.50,0.50,0.00,6.84,0.0%
2025-10-02,24756.06,9452.00,0.31,0.5,0.50,1.00,0.50,0.50,0.00,6.86,0.0%
2025-10-03,24718.57,9486.00,0.39,0.5,0.50,1.00,0.50,0.50,0.00,6.87,0.0%
2025-10-06,24789.91,9490.00,0.43,0.5,0.50,1.00,0.50,0.50,0.00,6.87,0.0%
2025-10-07,24760.45,9470.00,0.33,0.5,0.50,1.00,0.50,0.50,0.00,6.86,-0.1%
2025-10-08,24901.02,9530.00,0.30,0.5,0.50,1.00,0.50,0.50,0.00,6.88,0.0%
2025-10-09,24983.20,9564.00,0.05,0.5,0.50,1.00,0.50,0.50,0.00,6.90,0.0%
2025-10-10,24460.23,9399.00,-0.42,0.5,0.50,1.00,0.50,0.50,0.00,6.84,-0.9%
2025-10-13,24695.15,9435.00,-0.42,0.5,0.50,1.00,0.50,0.50,0.00,6.85,-0.7%
2025-10-14,24705.59,9438.00,-0.14,0.5,0.50,1.00,0.50,0.50,0.00,6.85,-0.7%
2025-10-15,24722.73,9463.00,-0.03,0.5,0.50,1.00,0.50,0.50,0.00,6.86,-0.5%
2025-10-16,24536.31,9447.50,-0.20,0.5,0.50,1.00,0.50,0.50,0.00,6.85,-0.6%
2025-10-17,24639.20,9370.00,-0.10,0.5,0.50,1.00,0.50,0.50,0.00,6.83,-1.0%
2025-10-20,24878.18,9512.00,0.22,0.5,0.50,1.00,0.50,0.50,0.00,6.88,-0.3%
2025-10-21,24931.90,9536.00,0.45,0.5,0.50,1.00,0.50,0.50,0.00,6.89,-0.1%
2025-10-22,24859.64,9498.00,0.43,0.5,0.50,1.00,0.50,0.50,0.00,6.87,-0.3%
2025-10-23,25040.70,9564.00,0.44,0.5,0.50,1.00,0.50,0.50,0.00,6.90,0.0%
2025-10-24,25244.58,9673.00,0.49,1,1.00,1.00,1.00,1.00,0.50,6.94,0.0%
2025-10-27,25464.27,9720.00,0.61,1,1.00,1.00,1.00,1.00,0.00,6.95,0.0%
2025-10-28,25604.20,9796.00,0.37,1,1.00,1.00,1.00,1.00,0.00,7.01,0.0%
2025-10-29,25666.76,9846.00,0.03,1,1.00,1.00,1.00,1.00,0.00,7.04,0.0%
2025-10-30,25595.47,9843.00,-0.17,1,1.00,1.00,1.00,1.00,0.00,7.04,-0.0%
2025-10-31,25669.00,9818.00,-0.19,0,0.00,1.00,0.00,0.00,-1.00,7.02,-0.3%
2025-11-03,25680.37,9819.00,-0.35,0,0.00,1.00,0.00,0.00,0.00,7.03,-0.2%
2025-11-04,25596.99,9824.00,-0.50,0,0.00,1.00,0.00,0.00,0.00,7.03,-0.2%
2025-11-05,25663.18,9831.00,-0.44,0,0.00,1.00,0.00,0.00,0.00,7.03,-0.2%
2025-11-06,25352.01,9702.00,-0.53,0,0.00,1.00,0.00,0.00,0.00,7.03,-0.2%
2025-11-07,25262.88,9566.00,-0.35,0.5,0.50,1.00,0.50,0.50,0.50,7.03,-0.2%
2025-11-10,25623.43,9740.00,-0.15,0.5,0.50,1.00,0.50,0.50,0.00,7.03,-0.2%
2025-11-11,25684.51,9800.00,0.05,0.5,0.50,1.00,0.50,0.50,0.00,7.05,0.0%
2025-11-12,25836.06,9884.00,0.21,0.5,0.50,1.00,0.50,0.50,0.00,7.08,0.0%
2025-11-13,25373.50,9753.00,0.06,0.5,0.50,1.00,0.50,0.50,0.00,7.03,-0.7%
2025-11-14,25405.72,9731.00,-0.14,0.5,0.50,1.00,0.50,0.50,0.00,7.03,-0.8%
2025-11-17,25114.98,9666.00,-0.54,0.5,0.50,1.00,0.50,0.50,0.00,7.00,-1.1%
2025-11-18,24899.72,9542.00,-0.70,0.5,0.50,1.00,0.50,0.50,0.00,6.96,-1.7%
2025-11-19,25060.00,9583.00,-0.86,0.5,0.50,1.00,0.50,0.50,0.00,6.97,-1.5%
2025-11-20,24758.37,9631.00,-1.08,0.5,0.50,1.00,0.50,0.50,0.00,6.99,-1.3%
2025-11-21,24924.96,9500.00,-0.78,0.5,0.50,1.00,0.50,0.50,0.00,6.94,-2.0%
2025-11-24,25218.84,9633.00,-0.63,0.5,0.50,1.00,0.50,0.50,0.00,6.99,-1.3%
2025-11-25,25292.35,9632.00,-0.25,0.5,0.50,1.00,0.50,0.50,0.00,6.99,-1.3%
2025-11-26,25416.33,9740.00,0.10,0.5,0.50,1.00,0.50,0.50,0.00,7.03,-0.7%
2025-11-27,25389.97,9718.00,0.10,0.5,0.50,1.00,0.50,0.50,0.00,7.02,-0.8%
2025-11-28,25524.89,9758.00,0.53,0.5,0.50,1.00,0.50,0.50,0.00,7.04,-0.6%
2025-12-01,25405.32,9754.00,0.49,0.5,0.50,1.00,0.50,0.50,0.00,7.03,-0.6%
2025-12-02,25545.75,9769.00,0.44,0.5,0.50,1.00,0.50,0.50,0.00,7.04,-0.6%
2025-12-03,25395.58,9707.00,0.54,0.5,0.50,1.00,0.50,0.50,0.00,7.02,-0.9%
2025-12-04,25408.95,9716.00,0.58,0.5,0.50,1.00,0.50,0.50,0.00,7.02,-0.8%
2025-12-05,25471.07,9754.00,0.60,0.5,0.50,1.00,0.50,0.50,0.00,7.04,-0.6%
2025-12-08,25451.01,9737.00,0.37,0.5,0.50,1.00,0.50,0.50,0.00,7.03,-0.7%
2025-12-09,25451.72,9761.00,0.21,0.5,0.50,1.00,0.50,0.50,0.00,7.04,-0.6%
2025-12-10,25550.18,9731.00,0.39,0.5,0.50,1.00,0.50,0.50,0.00,7.03,-0.8%
2025-12-11,25444.77,9716.00,0.66,0.5,0.50,1.00,0.50,0.50,0.00,7.02,-0.8%
2025-12-12,25388.92,9697.00,0.65,0.5,0.50,1.00,0.50,0.50,0.00,7.01,-0.9%
2025-12-15,25319.95,9707.00,0.68,0.5,0.50,1.00,0.50,0.50,0.00,7.02,-0.9%
2025-12-16,25190.13,9618.00,0.40,0.5,0.50,1.00,0.50,0.50,0.00,6.99,-1.3%
2025-12-17,24986.60,9587.00,0.22,0.5,0.50,1.00,0.50,0.50,0.00,6.97,-1.5%
2025-12-18,25171.60,9676.00,0.13,0.5,0.50,1.00,0.50,0.50,0.00,7.01,-1.0%
2025-12-19,25413.88,9720.00,0.09,0.5,0.50,1.00,0.50,0.50,0.00,7.02,-0.8%
2025-12-22,25403.97,9715.00,0.32,0.5,0.50,1.00,0.50,0.50,0.00,7.02,-0.8%
2025-12-23,25471.15,9728.00,0.34,0.5,0.50,1.00,0.50,0.50,0.00,7.03,-0.8%
2025-12-24,25485.16,9722.00,0.55,0.5,0.50,1.00,0.50,0.50,0.00,7.02,-0.8%
2025-12-29,25430.95,9723.00,0.51,0.5,0.50,1.00,0.50,0.50,0.00,7.02,-0.8%
2025-12-30,25460.84,9758.00,0.35,0.5,0.50,1.00,0.50,0.50,0.00,7.04,-0.6%
2025-12-31,25347.65,9740.00,-0.22,0.5,0.50,1.00,0.50,0.50,0.00,7.03,-0.7%
2026-01-02,25339.77,9688.00,-0.29,0.5,0.50,1.00,0.50,0.50,0.00,7.01,-1.0%
2026-01-05,25519.71,9770.00,-0.19,0.5,0.50,1.00,0.50,0.50,0.00,7.04,-0.6%
2026-01-06,25678.84,9794.00,0.06,0.5,0.50,1.00,0.50,0.50,0.00,7.05,-0.4%
2026-01-07,25636.85,9839.00,-0.09,0.5,0.50,1.00,0.50,0.50,0.00,7.07,-0.2%
2026-01-08,25675.47,9828.00,-0.01,0.5,0.50,1.00,0.50,0.50,0.00,7.06,-0.3%
2026-01-09,25873.59,9909.00,0.10,0.5,0.50,1.00,0.50,0.50,0.00,7.09,0.0%
2026-01-12,25830.50,9897.00,0.10,0.5,0.50,1.00,0.50,0.50,0.00,7.09,-0.1%
2026-01-13,25885.82,9909.00,0.09,0.5,0.50,1.00,0.50,0.50,0.00,7.09,0.0%
2026-01-14,25790.16,9849.00,0.11,0.5,0.50,1.00,0.50,0.50,0.00,7.07,-0.3%
2026-01-15,25981.08,9964.00,0.33,0.5,0.50,1.00,0.50,0.50,0.00,7.11,0.0%
2026-01-16,25975.23,9942.00,0.33,0.5,0.50,1.00,0.50,0.50,0.00,7.10,-0.1%
2026-01-19,25862.83,9807.00,0.33,0.5,0.50,1.00,0.50,0.50,0.00,7.05,-0.8%
2026-01-20,25385.92,9778.00,0.03,0.5,0.50,1.00,0.50,0.50,0.00,7.04,-0.9%
2026-01-21,25623.70,9784.00,0.18,0.5,0.50,1.00,0.50,0.50,0.00,7.05,-0.9%
2026-01-22,25700.87,9837.00,0.33,0.5,0.50,1.00,0.50,0.50,0.00,7.07,-0.6%
2026-01-23,25569.10,9771.00,0.20,0.5,0.50,1.00,0.50,0.50,0.00,7.04,-1.0%
2026-01-26,25466.31,9747.00,0.21,0.5,0.50,1.00,0.50,0.50,0.00,7.03,-1.1%
2026-01-27,25531.81,9759.00,0.20,0.5,0.50,1.00,0.50,0.50,0.00,7.04,-1.0%
2026-01-28,25415.24,9728.00,0.09,0.5,0.50,1.00,0.50,0.50,0.00,7.03,-1.2%
2026-01-29,25427.32,9647.00,0.14,0.5,0.50,1.00,0.50,0.50,0.00,7.00,-1.6%
2026-01-30,25401.24,9714.00,0.08,0,0.00,1.00,0.00,0.00,-0.50,7.02,-1.3%
2026-02-02,25641.15,9806.00,0.07,0,0.00,1.00,0.00,0.00,0.00,7.00,-1.6%
2026-02-03,25412.90,9739.00,0.10,0,0.00,1.00,0.00,0.00,0.00,7.00,-1.6%
2026-02-04,25384.06,9733.00,0.25,0,0.00,1.00,0.00,0.00,0.00,7.00,-1.6%
2026-02-05,25341.39,9709.00,0.12,0,0.00,1.00,0.00,0.00,0.00,7.00,-1.6%
2026-02-06,25613.82,9779.00,0.33,0.5,0.50,1.00,0.50,0.50,0.50,7.00,-1.6%
2026-02-09,25727.81,9855.00,0.40,0.5,0.50,1.00,0.50,0.50,0.00,7.00,-1.5%
2026-02-10,25736.35,9880.00,0.41,0.5,0.50,1.00,0.50,0.50,0.00,7.01,-1.4%
2026-02-11,25807.16,9869.00,0.44,0.5,0.50,1.00,0.50,0.50,0.00,7.01,-1.5%
2026-02-12,25467.28,9786.00,0.22,0.5,0.50,1.00,0.50,0.50,0.00,6.98,-1.9%
2026-02-13,25513.21,9775.00,0.28,0.5,0.50,1.00,0.50,0.50,0.00,6.97,-1.9%
2026-02-16,25467.75,9741.00,0.28,0.5,0.50,1.00,0.50,0.50,0.00,6.96,-2.1%
2026-02-17,25712.55,9817.00,0.21,0.5,0.50,1.00,0.50,0.50,0.00,6.99,-1.7%
2026-02-18,25824.86,9900.00,0.22,0.5,0.50,1.00,0.50,0.50,0.00,7.02,-1.3%
2026-02-19,25928.74,9918.00,0.12,0.5,0.50,1.00,0.50,0.50,0.00,7.02,-1.2%
2026-02-20,25993.83,9929.00,0.17,0.5,0.50,1.00,0.50,0.50,0.00,7.03,-1.2%
2026-02-23,25788.22,9865.00,-0.01,0.5,0.50,1.00,0.50,0.50,0.00,7.01,-1.5%
2026-02-24,25882.53,9879.00,0.06,0.5,0.50,1.00,0.50,0.50,0.00,7.01,-1.4%
2026-02-25,26061.66,9961.00,0.11,0.5,0.50,1.00,0.50,0.50,0.00,7.04,-1.0%
2026-02-26,26035.11,9951.00,0.26,0.5,0.50,1.00,0.50,0.50,0.00,7.04,-1.1%
2026-02-27,26116.39,9971.00,0.32,0.5,0.50,1.00,0.50,0.50,0.00,7.04,-1.0%
2026-03-02,26120.55,9947.00,0.25,0.5,0.50,1.00,0.50,0.50,0.00,7.03,-1.1%
2026-03-03,25818.34,9802.00,0.01,0.5,0.50,1.00,0.50,0.50,0.00,6.98,-1.8%
2026-03-04,25873.74,9911.00,-0.08,0.5,0.50,1.00,0.50,0.50,0.00,7.02,-1.2%
2026-03-05,25793.24,9843.00,-0.35,0.5,0.50,1.00,0.50,0.50,0.00,7.00,-1.6%
2026-03-06,25426.98,9703.00,-0.69,0,0.00,1.00,0.00,0.00,-0.50,6.95,-2.3%
2026-03-09,25423.65,9645.00,-0.85,0,0.00,1.00,0.00,0.00,0.00,6.91,-2.8%
2026-03-10,25425.99,9780.00,-1.08,0,0.00,1.00,0.00,0.00,0.00,6.91,-2.8%
2026-03-11,25468.24,9717.00,-1.37,0,0.00,1.00,0.00,0.00,0.00,6.91,-2.8%
2026-03-12,25202.95,9667.00,-1.68,0,0.00,1.00,0.00,0.00,0.00,6.91,-2.8%
2026-03-13,25221.15,9669.00,-1.75,0,0.00,1.00,0.00,0.00,0.00,6.91,-2.8%
2026-03-16,25335.01,9687.00,-1.57,0,0.00,1.00,0.00,0.00,0.00,6.91,-2.8%
2026-03-17,25362.65,9713.00,-1.34,0,0.00,1.00,0.00,0.00,0.00,6.91,-2.8%
2026-03-18,25135.46,9649.00,-1.53,0,0.00,1.00,0.00,0.00,0.00,6.91,-2.8%
2026-03-19,24869.04,9481.00,-1.61,0,0.00,1.00,0.00,0.00,0.00,6.91,-2.8%
2026-03-20,24607.60,9436.00,-1.80,1,1.00,1.00,1.00,1.00,1.00,6.91,-2.8%
2026-03-23,24657.56,9441.00,-1.65,1,1.00,1.00,1.00,1.00,0.00,7.01,-1.3%
2026-03-24,24637.92,9453.00,-1.45,1,1.00,1.00,1.00,1.00,0.00,7.02,-1.2%
2026-03-25,24865.87,9526.00,-1.11,1,1.00,1.00,1.00,1.00,0.00,7.08,-0.5%
2026-03-26,24508.94,9425.00,-1.04,1,1.00,1.00,1.00,1.00,0.00,7.00,-1.5%
2026-03-27,24272.85,9318.00,-1.22,1,1.00,1.00,1.00,1.00,0.00,6.92,-2.6%
2026-03-30,24353.58,9386.00,-1.18,1,1.00,1.00,1.00,1.00,0.00,6.97,-1.9%
2026-03-31,24930.39,9429.00,-0.76,1,1.00,1.00,1.00,1.00,0.00,7.01,-1.5%
2026-04-01,25023.57,9613.00,-0.40,1,1.00,1.00,1.00,1.00,0.00,7.14,0.0%
2026-04-02,25147.78,9630.00,-0.16,1,1.00,1.00,1.00,1.00,0.00,7.16,0.0%
2026-04-07,25229.09,9583.00,0.12,1,1.00,1.00,1.00,1.00,0.00,7.12,-0.5%
2026-04-08,25600.65,9786.00,0.43,1,1.00,1.00,1.00,1.00,0.00,7.27,0.0%
2026-04-09,25736.86,9816.00,0.65,1,1.00,1.00,1.00,1.00,0.00,7.29,0.0%
2026-04-10,25668.16,9840.00,0.55,1,1.00,1.00,1.00,1.00,0.00,7.31,0.0%
2026-04-13,25842.74,9829.00,0.66,1,1.00,1.00,1.00,1.00,0.00,7.30,-0.1%
2026-04-14,25946.13,9931.00,0.78,0.5,0.50,1.00,0.50,0.50,-0.50,7.38,0.0%
2026-04-15,26117.71,9968.00,0.76,0.5,0.50,1.00,0.50,0.50,0.00,7.40,0.0%
2026-04-16,26253.88,10034.00,0.83,0.5,0.50,1.00,0.50,0.50,0.00,7.42,0.0%
2026-04-17,26473.66,10158.00,1.10,1,1.00,1.00,1.00,1.00,0.50,7.47,0.0%
2026-04-20,26485.41,10117.00,1.24,1,1.00,1.00,1.00,1.00,0.00,7.45,-0.2%
2026-04-21,26327.10,10099.00,1.13,1,1.00,1.00,1.00,1.00,0.00,7.44,-0.4%
2026-04-22,26499.22,10120.00,0.97,1,1.00,1.00,1.00,1.00,0.00,7.45,-0.2%
2026-04-23,26386.44,10145.00,0.87,1,1.00,1.00,1.00,1.00,0.00,7.47,0.0%
2026-04-24,26519.55,10122.00,0.66,0.5,0.50,1.00,0.50,0.50,-0.50,7.46,-0.2%
2026-04-27,26448.51,10099.00,0.50,0.5,0.50,1.00,0.50,0.50,0.00,7.45,-0.3%
2026-04-28,26425.21,10077.00,0.36,0.5,0.50,1.00,0.50,0.50,0.00,7.44,-0.5%
2026-04-29,26373.65,10080.00,0.12,0.5,0.50,1.00,0.50,0.50,0.00,7.44,-0.4%
2026-04-30,26514.40,10104.00,0.23,0.5,0.50,1.00,0.50,0.50,0.00,7.45,-0.3%
2026-05-01,26525.65,10181.00,0.12,0.5,0.50,1.00,0.50,0.50,0.00,7.48,0.0%
2026-05-05,26658.17,10200.00,-0.07,0.5,0.50,1.00,0.50,0.50,0.00,7.48,0.0%
2026-05-06,27020.00,10334.00,0.05,0.5,0.50,1.00,0.50,0.50,0.00,7.53,0.0%
2026-05-07,26896.05,10338.00,-0.01,0.5,0.50,1.00,0.50,0.50,0.00,7.53,0.0%
2026-05-08,27004.05,10326.00,-0.12,0,0.00,1.00,0.00,0.00,-0.50,7.53,-0.1%
2026-05-11,27027.90,10350.00,-0.21,0,0.00,1.00,0.00,0.00,0.00,7.54,0.0%
2026-05-12,27178.01,10334.00,-0.22,0,0.00,1.00,0.00,0.00,0.00,7.54,0.0%
2026-05-13,27349.44,10432.00,-0.34,0,0.00,1.00,0.00,0.00,0.00,7.54,0.0%
2026-05-14,27577.80,10569.00,-0.31,0,0.00,1.00,0.00,0.00,0.00,7.54,0.0%
2026-05-15,27493.13,10560.00,-0.49,0,0.00,1.00,0.00,0.00,0.00,7.54,0.0%
2026-05-18,27388.18,10462.00,-0.33,0,0.00,1.00,0.00,0.00,0.00,7.54,0.0%
2026-05-19,27263.35,10418.00,-0.35,0,0.00,1.00,0.00,0.00,0.00,7.54,0.0%
2026-05-20,27460.88,10490.00,-0.16,0,0.00,1.00,0.00,0.00,0.00,7.54,0.0%
2026-05-21,27575.50,10508.00,-0.01,0,0.00,1.00,0.00,0.00,0.00,7.54,0.0%
2026-05-22,27668.18,10602.00,0.25,0,0.00,1.00,0.00,0.00,0.00,7.54,0.0%
2026-05-26,27809.35,10643.00,0.35,0,0.00,1.00,0.00,0.00,0.00,7.54,0.0%
2026-05-27,27856.35,10643.00,0.38,0,0.00,1.00,0.00,0.00,0.00,7.54,0.0%
2026-05-28,27937.01,10681.00,0.39,0,0.00,1.00,0.00,0.00,0.00,7.54,0.0%
2026-05-29,27945.53,10692.00,0.30,0,0.00,1.00,0.00,0.00,0.00,7.54,0.0%
2026-06-01,28014.55,10695.00,0.22,0,0.00,1.00,0.00,0.00,0.00,7.54,0.0%
2026-06-02,28044.46,10733.00,0.20,0,0.00,1.00,0.00,0.00,0.00,7.54,0.0%
2026-06-03,27938.05,10706.00,0.12,0,0.00,1.00,0.00,0.00,0.00,7.54,0.0%
2026-06-04,28031.54,10722.00,0.28,0,0.00,1.00,0.00,0.00,0.00,7.54,0.0%
2026-06-05,27517.91,10645.00,0.28,0.5,0.50,1.00,0.50,0.50,0.50,7.54,0.0%
2026-06-08,27609.86,10609.00,0.19,0.5,0.50,1.00,0.50,0.50,0.00,7.55,0.0%
2026-06-09,27295.02,10435.00,0.31,0.5,0.50,1.00,0.50,0.50,0.00,7.49,-0.8%
2026-06-10,27069.78,10415.00,0.19,0.5,0.50,1.00,0.50,0.50,0.00,7.48,-0.9%
2026-06-11,27585.51,10439.00,0.23,0.5,0.50,1.00,0.50,0.50,0.00,7.49,-0.8%
2026-06-12,27650.34,10601.00,0.48,0.5,0.50,1.00,0.50,0.50,0.00,7.55,-0.0%
2026-06-15,28031.12,10731.00,0.58,0.5,0.50,1.00,0.50,0.50,0.00,7.60,0.0%
2026-06-16,27948.28,10730.00,0.60,0.5,0.50,1.00,0.50,0.50,0.00,7.60,-0.0%
2026-06-17,27799.07,10745.00,0.27,0.5,0.50,1.00,0.50,0.50,0.00,7.60,0.0%
2026-06-18,28266.69,10809.00,0.09,0.5,0.50,1.00,0.50,0.50,0.00,7.63,0.0%
2026-06-19,28271.92,10823.00,0.09,1,1.00,1.00,1.00,1.00,0.50,7.63,0.0%
2026-06-22,28170.89,10789.00,0.07,1,1.00,1.00,1.00,1.00,0.00,7.60,-0.4%
2026-06-23,27897.39,10692.00,0.09,1,1.00,1.00,1.00,1.00,0.00,7.53,-1.3%
2026-06-24,27960.87,10757.00,0.21,1,1.00,1.00,1.00,1.00,0.00,7.58,-0.7%
2026-06-25,27895.20,10691.00,0.35,1,1.00,1.00,1.00,1.00,0.00,7.53,-1.3%
2026-06-26,27852.67,10677.00,0.43,0.5,0.50,1.00,0.50,0.50,-0.50,7.52,-1.4%
2026-06-29,28025.80,10679.00,0.43,0.5,0.50,1.00,0.50,0.50,0.00,7.52,-1.4%
2026-06-30,28177.72,10769.00,0.30,0.5,0.50,1.00,0.50,0.50,0.00,7.55,-1.0%
2026-07-01,28100.52,10796.00,0.28,0.5,0.50,1.00,0.50,0.50,0.00,7.56,-0.9%
2026-07-02,28004.63,10719.00,0.45,0.5,0.50,1.00,0.50,0.50,0.00,7.54,-1.2%
2026-07-03,28098.49,10770.00,0.45,0.5,0.50,1.00,0.50,0.50,0.00,7.55,-1.0%
2026-07-06,28233.68,10798.00,0.41,0.5,0.50,1.00,0.50,0.50,0.00,7.56,-0.9%
2026-07-07,28059.53,10711.00,0.40,0.5,0.50,1.00,0.50,0.50,0.00,7.53,-1.3%
2026-07-08,27893.05,10617.00,0.05,0.5,0.50,1.00,0.50,0.50,0.00,7.50,-1.7%
2026-07-09,28082.39,10726.00,-0.01,0.5,0.50,1.00,0.50,0.50,0.00,7.54,-1.2%
2026-07-10,28140.00,10749.00,0.12,0.5,0.50,1.00,0.50,0.50,0.00,7.55,-1.1%
2026-07-13,28028.21,10764.00,0.23,0.5,0.50,1.00,0.50,0.50,0.00,7.55,-1.0%
2026-07-14,28028.21,10768.00,0.13,0.5,0.50,1.00,0.50,0.50,0.00,7.55,-1.0%
2026-07-23,28028.21,10632.00,-0.53,0.5,0.50,1.00,0.50,0.50,0.00,7.51,-1.6%
2026-07-24,28028.21,10693.00,-0.45,0.5,0.50,1.00,0.50,0.50,0.00,7.53,-1.3%
2026-07-27,28028.21,10663.00,-0.26,0.5,0.50,1.00,0.50,0.50,0.00,7.52,-1.5%
2026-07-28,28028.21,10723.00,-0.02,0.5,0.50,1.00,0.50,0.50,0.00,7.54,-1.2%
2026-07-29,27681.65,10646.00,-0.03,0.5,0.50,1.00,0.50,0.50,0.00,7.51,-1.6%
2026-07-30,27843.57,10590.00,-0.13,0.5,0.50,1.00,0.50,0.50,0.00,7.49,-1.8%
2026-07-31,27932.98,10615.00,-0.22,0.5,0.50,1.00,0.50,0.50,0.00,7.50,-1.7%
2026-08-03,28305.44,10803.00,-0.13,0.5,0.50,1.00,0.50,0.50,0.00,7.57,-0.8%
